,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
42,0.35790900000000003,-0.853771,0.080829,0.230208,0.753764,-0.6155,-3.050887,2.433923,-0.661948,0.069597,-0.55453,0.512076
43,0.396488,-0.91254,0.089806,0.23624,0.79106,-0.564278,-3.0483540000000002,0.697001,-1.0656290000000002,-0.864124,0.9650129999999999,-0.313713
44,0.407494,-0.9725360000000001,0.075792,0.223202,0.826317,-0.517084,-2.264767,0.981922,-1.601041,1.0489389999999998,1.9550400000000001,0.21766100000000002
45,0.389811,-1.007495,0.064618,0.20291800000000002,0.8454969999999999,-0.493917,-1.267967,-1.175791,-0.735667,0.5895630000000001,0.389534,0.393804
46,0.36409899999999995,-1.0281959999999999,0.053564,0.183879,0.856369,-0.482508,-0.810986,-0.58418,-0.6947770000000001,-0.42805,-0.551666,0.11577899999999999
47,0.34120500000000004,-1.058886,0.034449,0.163911,0.8718100000000001,-0.461599,-1.448386,-0.078952,-1.278853,-0.551804,-0.559692,0.471029
48,0.304512,-1.100165,-0.017018000000000002,0.135954,0.891282,-0.43258,-1.6776509999999998,0.8824549999999999,-2.010214,-0.457762,-0.355134,0.481225
49,0.282072,-1.147363,-0.076556,0.11436800000000001,0.911683,-0.39464699999999997,-2.040718,1.770097,-1.7628549999999998,-0.016102,1.083983,0.48021800000000003
50,0.283604,-1.198089,-0.113157,0.101889,0.9313450000000001,-0.349582,-2.2628369999999998,1.6415689999999998,-1.130787,0.42940600000000007,1.228003,0.45286800000000005
51,0.29830100000000004,-1.239644,-0.12046099999999998,0.095552,0.9456680000000001,-0.310762,-1.7699790000000002,0.808645,-0.523799,0.444274,0.32986,0.22604499999999997
52,0.311345,-1.274528,-0.12258599999999999,0.08943200000000001,0.956433,-0.277902,-1.6478580000000003,0.803358,-0.639376,-0.047744999999999996,-0.09122899999999999,0.11371700000000001
53,0.31924600000000003,-1.312827,-0.131798,0.080063,0.96691,-0.242211,-1.838055,0.8386629999999999,-0.77855,-0.061158000000000004,-0.165991,0.083901
54,0.303912,-1.353325,-0.16041,0.06456100000000001,0.9764459999999999,-0.205852,-1.814495,0.376172,-1.0245520000000001,-0.030137,-0.23294600000000001,0.058574
55,0.233897,-1.39205,-0.22882,0.041201,0.984067,-0.172926,-1.5662129999999999,-0.406702,-1.265369,0.01431,-0.145902,0.099409
56,0.081453,-1.4239760000000001,-0.36739099999999997,0.0119,0.989241,-0.145772,-1.319436,-0.93437,-1.390088,0.04674,-0.170027,0.088643
57,-0.131681,-1.4498879999999998,-0.5598270000000001,-0.015831,0.9927,-0.119526,-1.367967,-1.292006,-1.156028,0.061241,-0.273904,0.0025210000000000002
58,-0.405886,-1.473433,-0.81215,-0.038359,0.9952639999999999,-0.08926,-1.55623,-0.950334,-0.9216620000000001,-0.034013,-0.330561,-0.014332
59,-0.765651,-1.489841,-1.158336,-0.055995,0.996725,-0.058252,-1.468005,-0.640166,-0.775097,-0.070332,-0.317602,-0.046195
60,-1.184218,-1.493747,-1.57053,-0.071226,0.997033,-0.028993,-1.447171,-0.256823,-0.7540789999999999,-0.0264,-0.181222,-0.06715299999999999
61,-1.544263,-1.484367,-1.930859,-0.086224,0.996267,-0.002288,-1.2604540000000002,0.011925,-0.7242770000000001,0.09032799999999999,-0.103582,-0.056794000000000004
62,-1.759053,-1.468412,-2.149876,-0.100345,0.994763,0.019117,-0.958973,0.39858699999999997,-0.710916,0.11116400000000001,-0.133267,-0.11065499999999999
63,-1.8429360000000001,-1.451965,-2.2483400000000002,-0.114141,0.9929479999999999,0.031853,-0.620296,0.815759,-0.634309,0.195974,0.030458999999999996,-0.260536
64,-1.884061,-1.43794,-2.309864,-0.125979,0.991188,0.040808,-0.539697,1.063213,-0.515491,0.201586,0.253808,-0.35079099999999996
65,-1.9045400000000001,-1.4269040000000002,-2.3452040000000003,-0.135447,0.989665,0.046961,-0.30088000000000004,0.40792399999999995,-0.420048,0.328165,0.36748200000000003,-0.161707
66,-1.906143,-1.418241,-2.346223,-0.143464,0.9883860000000001,0.049999,-0.09904299999999999,-0.227818,-0.385776,0.454088,0.27643,-0.027187
67,-1.9023990000000002,-1.408959,-2.336027,-0.152321,0.986933,0.052447,-0.039058999999999996,-0.336036,-0.547588,0.427727,0.213354,-0.100619
68,-1.8830330000000002,-1.3969040000000001,-2.308118,-0.16462000000000002,0.9849190000000001,0.053139,0.061312,-0.445593,-0.676002,0.13916900000000001,0.413458,-0.245613
69,-1.868352,-1.385519,-2.286943,-0.176095,0.982885,0.054001,-0.035528,-0.212677,-0.497515,-0.277778,0.780909,-0.406006
70,-1.8653990000000003,-1.378894,-2.280887,-0.182481,0.981643,0.05537,0.024536000000000002,-0.139284,-0.255772,-0.087737,0.771698,-0.270687
71,-1.8119720000000001,-1.379524,-2.224328,-0.184577,0.9817629999999999,0.045399,0.901336,-0.159358,0.00782,-0.021126,0.7561060000000001,-0.158085
72,-1.6743430000000001,-1.387674,-2.091042,-0.181095,0.9832799999999999,0.018819,1.432873,0.672729,0.319183,-0.290599,0.506817,-0.457891
73,-1.500573,-1.396236,-1.926378,-0.173217,0.9848030000000001,-0.012184,1.490867,0.38661599999999996,0.423572,-0.157838,0.24627600000000002,-0.8623280000000001
74,-1.2666620000000002,-1.4030120000000001,-1.6949509999999999,-0.159306,0.985957,-0.050001,2.218454,0.387461,0.912558,0.19078399999999998,0.383473,-0.823335
75,-0.853757,-1.395532,-1.291344,-0.13141,0.9846809999999999,-0.114569,3.794653,0.9999620000000001,1.684425,0.686022,0.44212299999999993,-0.377893
76,-0.385368,-1.350275,-0.8465389999999999,-0.082217,0.975784,-0.202679,4.325749,1.8021669999999999,2.541684,0.683581,0.400376,0.48458500000000004
77,-0.107076,-1.291608,-0.578242,-0.02945,0.9612790000000001,-0.273984,3.028139,0.183748,2.401166,0.308548,0.44689300000000004,0.722775
78,0.052057000000000006,-1.246599,-0.409605,0.016575,0.9479069999999999,-0.318106,2.167318,-0.10266700000000001,2.312199,-0.385563,0.31492600000000004,0.595587
79,0.12369400000000001,-1.2057360000000001,-0.306922,0.044045999999999995,0.9341020000000001,-0.354269,1.51352,-2.04544,1.741828,-0.849176,0.222712,0.297933
80,0.157578,-1.168166,-0.22807399999999997,0.061489,0.920034,-0.386977,1.9415330000000002,-1.519656,1.752689,-0.592418,-0.037099,0.44442600000000004
81,0.203072,-1.1095549999999998,-0.165372,0.089758,0.895501,-0.435908,3.2985949999999997,-0.592201,1.741752,-0.276053,0.33152,-0.393407
82,0.201253,-1.033685,-0.135442,0.102278,0.85919,-0.501324,3.324901,-1.718017,1.407957,-0.505079,0.05851900000000001,0.26505700000000004
83,0.212941,-0.976667,-0.096648,0.118302,0.828636,-0.54714,2.277715,-0.30748000000000003,1.7545529999999998,0.08755399999999999,-0.041237,0.459265
84,0.255717,-0.9222959999999999,-0.057687,0.152772,0.796991,-0.584348,2.5245580000000003,0.643296,1.669601,-0.19534400000000002,-0.007898,0.26917800000000003
85,0.279237,-0.862092,-0.030895,0.17938800000000002,0.759206,-0.625638,2.720628,-0.180608,1.611137,-0.239965,-0.101186,0.402798
86,0.281045,-0.798795,-0.006829000000000001,0.193477,0.7165159999999999,-0.6702,2.852441,-1.1561219999999999,1.693425,-0.026102999999999998,-0.136987,0.561649
87,0.268748,-0.739876,0.015257,0.196103,0.674196,-0.71204,2.434164,-1.431642,1.4270049999999999,-0.154584,-0.134599,0.655826
88,0.250208,-0.692759,0.030361000000000003,0.190528,0.638663,-0.745524,1.941244,-1.376052,1.006885,-0.370567,-0.288275,0.616084
89,0.23380700000000001,-0.6580590000000001,0.042022000000000004,0.183302,0.611582,-0.769652,1.3536569999999999,-1.0769090000000001,0.767388,-0.413466,-0.366847,0.595916
90,0.2223,-0.636568,0.051072,0.177291,0.594439,-0.784352,0.723831,-0.6838609999999999,0.5242720000000001,-0.380386,-0.44075299999999995,0.6357010000000001
91,0.220156,-0.629394,0.058321000000000005,0.176536,0.588655,-0.788872,0.008695999999999999,-0.095363,0.22903400000000002,-0.295982,-0.548661,0.533302
92,0.22502199999999997,-0.637514,0.05915700000000001,0.1793,0.5952,-0.7833180000000001,-0.620204,0.30593400000000004,-0.21277600000000002,-0.174524,-0.5784,0.43616499999999997
93,0.22646100000000002,-0.656522,0.055422000000000006,0.17785399999999998,0.610366,-0.771893,-1.051087,0.162198,-0.39079,0.106402,-0.48823500000000003,0.378873
94,0.23459000000000002,-0.684454,0.0546,0.180089,0.63225,-0.753542,-1.554074,0.607857,-0.314758,0.320658,-0.306521,-0.188277
95,0.24869699999999997,-0.7222529999999999,0.056602,0.184684,0.661076,-0.727233,-2.02521,0.552582,-0.46859700000000004,0.413232,-0.30071,-0.248231
96,0.26607800000000004,-0.771547,0.05979500000000001,0.18849000000000002,0.697245,-0.691605,-2.467405,1.319277,-0.542103,0.312288,-0.196482,-0.492767
97,0.327654,-0.810148,0.08468200000000001,0.221861,0.72439,-0.652713,-2.440953,1.7703509999999998,0.9156270000000001,0.693422,1.8452819999999999,-0.24694499999999997
98,0.387123,-0.855261,0.124511,0.247664,0.754742,-0.607472,-2.796841,1.041068,0.318008,-0.725554,1.572665,-0.482951
99,0.364079,-0.896352,0.129866,0.222363,0.781054,-0.5835279999999999,-1.119359,-2.4563029999999997,-1.116439,-1.047497,0.534726,-0.34039200000000003
100,0.346831,-0.932284,0.127276,0.20259100000000002,0.802983,-0.560509,-2.035286,0.505509,-0.409855,-0.64685,-0.721242,-0.397499
101,0.374819,-0.970434,0.133527,0.206826,0.825131,-0.525716,-1.7843369999999998,1.046689,-0.632054,-0.818947,-0.5684020000000001,-0.028117000000000003
102,0.39626500000000003,-1.013635,0.13541199999999998,0.204094,0.848759,-0.487799,-2.11155,1.200788,-0.789429,-0.618889,-0.335377,0.29543200000000003
103,0.43121000000000004,-1.058768,0.13908,0.204781,0.8717530000000001,-0.445092,-2.11152,1.845578,-0.8639620000000001,-0.398018,0.617841,0.254434
104,0.47195600000000004,-1.106125,0.13816199999999998,0.20373,0.893969,-0.399134,-2.0887569999999998,2.109791,-1.155766,-0.073252,0.952741,0.240855
105,0.514857,-1.152121,0.13539500000000002,0.200186,0.9136280000000001,-0.35384,-1.9554639999999999,2.404117,-1.082574,0.069925,0.733604,0.315265
106,0.57781,-1.195933,0.14673599999999998,0.19998,0.930558,-0.306698,-2.013887,2.698446,-0.8440770000000001,0.059328,-0.005065999999999999,0.182293
107,0.657171,-1.236874,0.175001,0.20021,0.9447639999999999,-0.25948000000000004,-1.913341,2.539287,-0.822875,-0.082687,-0.06274500000000001,0.089085
108,0.734468,-1.277585,0.209734,0.193696,0.9573209999999999,-0.21450300000000003,-1.903441,2.009234,-0.9449719999999999,-0.076752,-0.042037,0.071879
109,0.806026,-1.318661,0.24651199999999998,0.17999300000000001,0.968382,-0.172716,-1.723438,1.696334,-1.171875,-0.044739,0.10962100000000001,0.15321500000000002
110,0.859152,-1.359194,0.269961,0.15903599999999998,0.9776959999999999,-0.137151,-1.523285,1.389693,-1.3847969999999998,-0.03161,0.11483399999999999,0.099233
111,0.9165610000000001,-1.399061,0.304162,0.13558499999999998,0.98529,-0.10398099999999999,-1.46985,1.053468,-1.26542,0.017675,0.051118000000000004,0.033318
112,0.9856159999999999,-1.433476,0.358948,0.11408299999999999,0.9905860000000001,-0.07559099999999999,-1.2869,0.578287,-1.140687,-0.124123,-0.14084000000000002,0.049697000000000005
113,1.085734,-1.4674690000000001,0.450934,0.09120299999999999,0.9946659999999999,-0.04807,-1.3838290000000002,0.353941,-1.16351,-0.079835,-0.206855,0.057423
114,1.281776,-1.497868,0.6419739999999999,0.069774,0.9973420000000001,-0.020747,-1.30905,0.239288,-1.061359,0.050892,-0.12293699999999999,0.044856
115,1.667458,-1.521324,1.023663,0.04911,0.998776,0.004762,-1.2363979999999999,0.302788,-1.020341,-0.00035800000000000003,-0.127194,0.090941
116,2.348143,-1.527428,1.694775,0.030808999999999996,0.9990600000000001,0.030317,-1.2870409999999999,0.62071,-0.8277540000000001,-0.001574,-0.155066,0.014452000000000001
117,2.847337,-1.512143,2.181565,0.016972,0.99828,0.05600499999999999,-1.219333,0.712272,-0.607344,0.064433,-0.084767,-0.13435899999999998
118,3.090307,-1.489588,2.409017,0.004155,0.996704,0.080939,-1.291525,0.8242459999999999,-0.5748770000000001,-0.054295,-0.059799,-0.123511
119,-3.067846,-1.4643979999999999,2.5222279999999997,-0.00782,0.994345,0.105852,-1.192754,0.5031869999999999,-0.5577529999999999,-0.023201,-0.141211,-0.05147
120,-2.988584,-1.4387940000000001,2.589818,-0.020053,0.9913,0.13003599999999998,-1.270633,0.726163,-0.573537,0.028797000000000003,-0.128858,-0.061569000000000006
121,-2.923304,-1.412057,2.6415029999999997,-0.034224,0.987427,0.15428499999999998,-1.203632,0.635555,-0.61675,0.080778,-0.10716300000000001,-0.089572
122,-2.879732,-1.387138,2.676516,-0.047269,0.983182,0.176368,-1.110994,0.404943,-0.568806,0.135496,-0.068784,-0.204673
123,-2.845242,-1.363074,2.700281,-0.060217999999999994,0.978503,0.197214,-1.088554,0.668977,-0.54976,0.105277,0.022763,-0.225671
124,-2.8097060000000003,-1.339741,2.720304,-0.074607,0.973425,0.216482,-0.9807899999999999,0.8807020000000001,-0.577052,0.11339500000000001,0.04484,-0.18549100000000002
125,-2.76491,-1.320817,2.7454560000000003,-0.090988,0.9689180000000001,0.230016,-0.6659619999999999,1.088603,-0.626394,0.161178,0.042083999999999996,-0.15862
126,-2.717236,-1.3058969999999999,2.770612,-0.107787,0.9651190000000001,0.23856799999999997,-0.520716,1.221918,-0.525137,0.149321,0.057571000000000004,-0.13128299999999998
127,-2.678615,-1.294694,2.781174,-0.12174000000000001,0.962125,0.243889,-0.381544,1.556076,-0.294926,0.144994,0.092639,-0.154091
128,-2.638054,-1.2889030000000001,2.7899540000000003,-0.134216,0.9605299999999999,0.243628,-0.072787,1.521541,-0.184834,0.448654,0.222377,-0.11133399999999999
129,-2.599145,-1.2891270000000001,2.803682,-0.14348,0.960593,0.238037,0.19098299999999999,1.145469,-0.139781,0.600633,0.26629,-0.096207
130,-2.5674240000000004,-1.294798,2.816822,-0.14799500000000002,0.9621540000000001,0.228789,0.433935,0.8538629999999999,0.11225299999999999,0.752076,0.38615900000000003,-0.187834
131,-2.559905,-1.309934,2.812716,-0.141693,0.966168,0.21547600000000003,0.720342,0.378512,0.7216130000000001,0.411301,0.569858,-0.323081
132,-2.584701,-1.341995,2.77999,-0.11986600000000001,0.9739389999999999,0.192517,1.479043,0.439992,1.471385,0.008126000000000001,0.535369,-0.444561
133,-2.622051,-1.397274,2.7307900000000003,-0.085703,0.9849829999999999,0.149842,2.491582,0.524812,2.0252779999999997,-0.172308,0.46470900000000004,-0.582521
134,-2.684675,-1.46996,2.656116,-0.044389,0.99492,0.090291,3.230927,0.693058,2.2000740000000003,-0.354903,0.26187,-0.40114299999999997
135,-3.127345,-1.555521,2.185524,-0.000213,0.999883,0.014941,4.07749,1.8646770000000001,2.3113080000000004,-0.7026220000000001,0.47196400000000005,-0.40584000000000003
136,0.545896,-1.4903440000000001,-0.464483,0.041694,0.996765,-0.068635,4.004691,1.5622120000000002,1.8240779999999999,-1.249488,0.6295470000000001,-0.079665
137,0.496116,-1.4207459999999998,-0.531529,0.071144,0.988764,-0.131439,2.829551,1.061764,1.1873280000000002,-1.4803540000000002,0.471167,0.759033
138,0.5228649999999999,-1.3649129999999998,-0.560411,0.102076,0.978881,-0.1771,2.4632419999999997,3.588822,1.1826,-0.57493,0.226213,0.085502
139,0.585141,-1.309688,-0.5631649999999999,0.142573,0.9661040000000001,-0.21519000000000002,2.310316,2.71743,1.580027,0.060017999999999995,0.283377,-0.151265
140,0.607759,-1.2490709999999998,-0.582585,0.180555,0.948691,-0.259571,2.828608,1.668554,1.292298,-0.21931199999999998,0.214837,0.351566
141,0.605675,-1.194193,-0.619436,0.209369,0.929919,-0.30233699999999997,2.4752680000000002,1.512465,0.9396530000000001,-0.136493,-0.014865,0.374267
142,0.59158,-1.147152,-0.65604,0.229246,0.9115969999999999,-0.34121799999999997,2.26932,0.719735,0.62731,-0.112044,-0.09545,0.394121
143,0.574461,-1.1055190000000001,-0.689419,0.24379499999999998,0.893697,-0.376646,2.061239,0.582493,0.496777,-0.074911,-0.247396,0.288984
144,0.559325,-1.0694,-0.717194,0.25503600000000004,0.876912,-0.4074,1.717566,0.44033,0.382396,-0.10579000000000001,-0.326848,0.31272
145,0.5498029999999999,-1.041593,-0.73583,0.263788,0.86321,-0.43044,1.244289,0.24299,0.325932,-0.194376,-0.47374399999999994,0.388036
146,0.541353,-1.022636,-0.74735,0.268527,0.853485,-0.44659899999999997,0.80567,0.036443,0.144739,-0.257785,-0.46438599999999997,0.48445600000000005
147,0.534381,-1.014022,-0.757646,0.269142,0.8489639999999999,-0.454771,0.313256,0.140336,-0.10132000000000001,-0.319404,-0.40089,0.451384
148,0.53368,-1.016784,-0.763142,0.26762800000000003,0.8504209999999999,-0.45293900000000004,-0.253126,0.21870799999999999,-0.294451,-0.24922600000000003,-0.5444060000000001,0.307981
149,0.53185,-1.031672,-0.768853,0.260349,0.858159,-0.44246599999999997,-0.75565,0.129081,-0.621518,-0.24753200000000003,-0.582615,0.23190999999999998
150,0.533507,-1.058848,-0.773167,0.249127,0.871792,-0.421792,-1.3454959999999998,0.409022,-0.85246,-0.235668,-0.7399560000000001,0.175973
151,0.54094,-1.09768,-0.777909,0.234636,0.8901530000000001,-0.390599,-1.685039,0.622892,-1.294145,-0.303606,-0.545991,-0.30530799999999997
152,0.5340739999999999,-1.1433209999999998,-0.80002,0.211033,0.910015,-0.35683400000000004,-1.7927830000000002,0.740831,-1.6561080000000001,0.028850999999999998,-0.11495599999999999,-0.56086
153,0.549524,-1.191677,-0.812678,0.19329200000000002,0.928991,-0.315605,-1.9930740000000002,1.9329599999999998,-1.238155,0.181937,0.234354,-0.74717
154,0.627278,-1.22748,-0.794104,0.19756500000000002,0.941643,-0.272521,-1.396348,3.388787,-0.32359099999999996,0.608251,0.951377,-1.063966
155,0.704856,-1.241415,-0.760886,0.20956799999999998,0.9462430000000001,-0.24636999999999998,-0.579592,1.509588,0.04665,0.459118,0.33812,-0.63835
156,0.747015,-1.246881,-0.737001,0.216248,0.947996,-0.23351999999999998,-0.49394499999999997,0.729092,0.15079700000000001,0.45954799999999996,0.370744,-0.393464
157,0.7789159999999999,-1.251593,-0.697475,0.22044499999999997,0.949486,-0.223322,-0.6290600000000001,-0.9678950000000001,0.268464,-0.15001099999999998,0.935585,0.489069
158,0.76615,-1.2591649999999999,-0.689766,0.212585,0.951835,-0.220931,-0.078086,-0.48177200000000003,-0.297672,-0.562866,0.111047,0.265853
159,0.786304,-1.246761,-0.6847,0.225334,0.947958,-0.22492600000000001,0.471113,1.130727,0.9047790000000001,-0.715309,-0.066778,-0.34987199999999996
160,0.856406,-1.24055,-0.6426569999999999,0.244979,0.9459629999999999,-0.212443,-0.9388569999999999,1.718019,0.449834,-0.9366899999999999,-0.794428,0.199244
161,0.975273,-1.261809,-0.559733,0.251734,0.952642,-0.170571,-1.8699419999999998,2.375513,-0.394999,-0.886149,-0.617422,0.554345
162,1.099537,-1.2950190000000001,-0.49123900000000004,0.2426,0.9622139999999999,-0.123617,-1.503554,3.0636360000000002,-1.232944,-0.787247,-0.29127,0.541632
163,1.181138,-1.330645,-0.45921899999999993,0.220002,0.971302,-0.09034500000000001,-0.8882059999999999,2.126862,-1.4004969999999999,-0.331956,0.8821680000000001,0.45994399999999996
164,1.247356,-1.353425,-0.426421,0.204461,0.976468,-0.068538,-0.699818,1.529005,-0.7062069999999999,0.200706,0.409244,0.194072
165,1.335364,-1.365217,-0.36682800000000004,0.198481,0.978943,-0.047612,-0.895977,1.6074899999999999,-0.184249,0.168799,0.132477,0.145344
166,1.509785,-1.36951,-0.238362,0.199536,0.9798100000000001,-0.012189,-1.555642,2.933076,0.025225,-0.37348600000000004,-0.026364999999999996,0.16534100000000002
167,1.7415459999999998,-1.36755,-0.066093,0.198891,0.979417,0.034295,-1.747771,3.109681,-0.016936,-0.555032,-0.015809,0.171287
168,1.9407299999999998,-1.362108,0.074691,0.19314,0.9783040000000001,0.074897,-1.215759,3.080873,-0.200121,-0.49173900000000004,-0.00937,0.21840700000000002
169,2.093026,-1.361263,0.168104,0.180258,0.9781280000000001,0.103743,-0.789606,2.883522,-0.500267,-0.219946,0.010718,0.10536300000000001
170,2.2398990000000003,-1.36154,0.268036,0.162922,0.9781860000000001,0.128838,-0.926293,2.260232,-0.6222,-0.015475999999999998,0.011087,0.054465999999999994
